heldout_oracle_group,target_id,method,oracle_candidate,oracle_group,oracle_tm_like,selected_top1_candidate,selected_top1_group,selected_best_in_top5_candidate,selected_best_group,best_of_5_tm_like,tm_like_regret,oracle_in_top5,feature_group
TS128,R1156,invariant_ensemble,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS177_1,TS177,casp15_R1156TS229_1,TS229,0.0533013756564594,0.2105291969050405,False,geometry
TS232,R1107,hybrid,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS054_4,TS054,0.1191397753415253,0.1985130833032568,False,geometry
TS232,R1107,compact,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS125_1,TS125,0.120924050831857,0.1967288078129251,False,geometry
TS232,R1107,low_clash,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS029_1,TS029,casp15_R1107TS287_4,TS287,0.1603577049038492,0.1572951537409329,False,geometry
TS232,R1107,contact,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS054_4,TS054,0.1191397753415253,0.1985130833032568,False,geometry
TS232,R1107,invariant_ridge,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS054_4,TS054,casp15_R1107TS125_2,TS125,0.1215176635449684,0.1961351950998137,False,geometry
TS232,R1107,invariant_gbr,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS248_4,TS248,casp15_R1107TS029_1,TS029,0.0293119233570829,0.2883409352876992,False,geometry
TS232,R1107,invariant_rf,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS029_2,TS029,casp15_R1107TS029_1,TS029,0.0293119233570829,0.2883409352876992,False,geometry
TS232,R1107,invariant_pairwise,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS248_5,TS248,casp15_R1107TS285_1,TS285,0.0176940785919794,0.2999587800528027,False,geometry
TS232,R1107,invariant_ensemble,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS248_4,TS248,casp15_R1107TS029_1,TS029,0.0293119233570829,0.2883409352876992,False,geometry
TS232,R1108,hybrid,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,geometry
TS232,R1108,compact,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,geometry
TS232,R1108,low_clash,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS029_1,TS029,casp15_R1108TS287_4,TS287,0.198204634662693,0.1280374976306855,False,geometry
TS232,R1108,contact,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,geometry
TS232,R1108,invariant_ridge,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS054_4,TS054,casp15_R1108TS054_5,TS054,0.1601684025164885,0.16607372977689,False,geometry
TS232,R1108,invariant_gbr,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS029_1,TS029,casp15_R1108TS029_2,TS029,0.03200195568022,0.2942401766131585,False,geometry
TS232,R1108,invariant_rf,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS035_5,TS035,casp15_R1108TS029_2,TS029,0.03200195568022,0.2942401766131585,False,geometry
TS232,R1108,invariant_pairwise,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_1,TS385,casp15_R1108TS128_2,TS128,0.0267437478941187,0.2994983843992598,False,geometry
TS232,R1108,invariant_ensemble,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS128_2,TS128,casp15_R1108TS029_2,TS029,0.03200195568022,0.2942401766131585,False,geometry
TS232,R1117,hybrid,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS238_2,TS238,0.099779745658967,0.26802828852516924,False,geometry
TS232,R1117,compact,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS235_1,TS235,0.1033781773707882,0.264429856813348,False,geometry
TS232,R1117,low_clash,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS029_1,TS029,casp15_R1117TS287_2,TS287,0.3261707138156676,0.04163732036846862,False,geometry
TS232,R1117,contact,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS238_2,TS238,0.099779745658967,0.26802828852516924,False,geometry
TS232,R1117,invariant_ridge,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS238_2,TS238,casp15_R1117TS416_5,TS416,0.1935095709303784,0.1742984632537578,False,geometry
TS232,R1117,invariant_gbr,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS235_3,TS235,0.0880939051696551,0.2797141290144811,False,geometry
TS232,R1117,invariant_rf,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS235_3,TS235,0.0880939051696551,0.2797141290144811,False,geometry
TS232,R1117,invariant_pairwise,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS238_2,TS238,casp15_R1117TS163_2,TS163,0.1223174520271714,0.24549058215696481,False,geometry
TS232,R1117,invariant_ensemble,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS235_3,TS235,0.0880939051696551,0.2797141290144811,False,geometry
TS232,R1126,hybrid,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS470_5,TS470,0.0342285133130794,0.3351032397779319,False,geometry
TS232,R1126,compact,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS470_5,TS470,0.0342285133130794,0.3351032397779319,False,geometry
TS232,R1126,low_clash,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS029_1,TS029,casp15_R1126TS287_2,TS287,0.2112664927068006,0.1580652603842107,False,geometry
TS232,R1126,contact,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS238_1,TS238,0.0467002928571716,0.3226314602338397,False,geometry
TS232,R1126,invariant_ridge,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS392_3,TS392,casp15_R1126TS444_4,TS444,0.0189912034599526,0.3503405496310587,False,geometry
TS232,R1126,invariant_gbr,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS489_5,TS489,casp15_R1126TS489_5,TS489,0.0342285133130794,0.3351032397779319,False,geometry
TS232,R1126,invariant_rf,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS235_5,TS235,casp15_R1126TS238_1,TS238,0.0467002928571716,0.3226314602338397,False,geometry
TS232,R1126,invariant_pairwise,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_1,TS238,casp15_R1126TS238_1,TS238,0.0467002928571716,0.3226314602338397,False,geometry
TS232,R1126,invariant_ensemble,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS392_3,TS392,casp15_R1126TS235_5,TS235,0.021758218090866,0.3475735350001453,False,geometry
TS232,R1128,hybrid,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS163,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,geometry
TS232,R1128,compact,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS163,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,geometry
TS232,R1128,low_clash,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS029_1,TS029,casp15_R1128TS229_1,TS229,0.0582931867320877,0.5584514507609325,False,geometry
TS232,R1128,contact,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS238_2,TS238,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,geometry
TS232,R1128,invariant_ridge,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS229_5,TS229,casp15_R1128TS239_5,TS239,0.0148808654941536,0.6018637719988666,False,geometry
TS232,R1128,invariant_gbr,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS238_2,TS238,casp15_R1128TS238_2,TS238,0.0426727655328675,0.5740718719601527,False,geometry
TS232,R1128,invariant_rf,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS287_2,TS287,casp15_R1128TS287_2,TS287,0.0326953945482762,0.584049242944744,False,geometry
TS232,R1128,invariant_pairwise,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS248_4,TS248,casp15_R1128TS054_3,TS054,0.0203855891895403,0.59635904830348,False,geometry
TS232,R1128,invariant_ensemble,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS287_2,TS287,casp15_R1128TS287_2,TS287,0.0326953945482762,0.584049242944744,False,geometry
TS232,R1136,hybrid,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS238_1,TS238,0.0344501159144327,0.4244650735950296,False,geometry
TS232,R1136,compact,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS470_4,TS470,0.0273228724751216,0.4315923170343407,False,geometry
TS232,R1136,low_clash,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS029_1,TS029,casp15_R1136TS245_2,TS245,0.026782384047523,0.43213280546193933,False,geometry
TS232,R1136,contact,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS238_1,TS238,0.0344501159144327,0.4244650735950296,False,geometry
TS232,R1136,invariant_ridge,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS131_4,TS131,casp15_R1136TS287_4,TS287,0.2715953452071233,0.187319844302339,False,geometry
TS232,R1136,invariant_gbr,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS235_2,TS235,casp15_R1136TS147_5,TS147,0.0514345320206594,0.4074806574888029,False,geometry
TS232,R1136,invariant_rf,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS235_2,TS235,casp15_R1136TS147_5,TS147,0.0514345320206594,0.4074806574888029,False,geometry
TS232,R1136,invariant_pairwise,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS147_5,TS147,casp15_R1136TS287_4,TS287,0.2715953452071233,0.187319844302339,False,geometry
TS232,R1136,invariant_ensemble,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS147_5,TS147,casp15_R1136TS287_4,TS287,0.2715953452071233,0.187319844302339,False,geometry
TS232,R1138,hybrid,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_3,TS238,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,geometry
TS232,R1138,compact,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,geometry
TS232,R1138,low_clash,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS029_1,TS029,casp15_R1138TS239_4,TS239,0.0322660694211106,0.1677247428630519,False,geometry
TS232,R1138,contact,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS238_1,TS238,0.0537723825417439,0.14621842974241858,False,geometry
TS232,R1138,invariant_ridge,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS248_3,TS248,casp15_R1138TS392_3,TS392,0.0126432325217188,0.18734757976244368,False,geometry
TS232,R1138,invariant_gbr,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS470_2,TS470,casp15_R1138TS238_1,TS238,0.0537723825417439,0.14621842974241858,False,geometry
TS232,R1138,invariant_rf,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS392_3,TS392,casp15_R1138TS238_1,TS238,0.0537723825417439,0.14621842974241858,False,geometry
TS232,R1138,invariant_pairwise,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_1,TS238,casp15_R1138TS238_1,TS238,0.0537723825417439,0.14621842974241858,False,geometry
TS232,R1138,invariant_ensemble,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS392_3,TS392,casp15_R1138TS248_1,TS248,0.0144478082329773,0.18554300405118518,False,geometry
TS285,R1116,hybrid,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS238_2,TS238,0.0529940161235115,0.02782416981939491,False,geometry
TS285,R1116,compact,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS245_5,TS245,0.0216792294631136,0.05913895647979281,False,geometry
TS285,R1116,low_clash,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS029_1,TS029,casp15_R1116TS029_1,TS029,0.0387984310738092,0.0420197548690972,False,geometry
TS285,R1116,contact,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS238_2,TS238,0.0529940161235115,0.02782416981939491,False,geometry
TS285,R1116,invariant_ridge,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS029_3,TS029,casp15_R1116TS125_2,TS125,0.049821010776632,0.030997175166274406,False,geometry
TS285,R1116,invariant_gbr,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS285_5,TS285,0.0808181859429064,0.0,True,geometry
TS285,R1116,invariant_rf,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS285_5,TS285,0.0808181859429064,0.0,True,geometry
TS285,R1116,invariant_pairwise,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS029_3,TS029,casp15_R1116TS163_3,TS163,0.0492623627480973,0.0315558231948091,False,geometry
TS285,R1116,invariant_ensemble,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS285_5,TS285,0.0808181859429064,0.0,True,geometry
TS128,R1149,hybrid,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS235_4,TS235,0.0382510436755594,0.2085367183214897,False,topology_only
TS128,R1149,compact,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS248_1,TS248,0.0706908549370631,0.17609690705998599,False,topology_only
TS128,R1149,low_clash,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS029_1,TS029,casp15_R1149TS239_4,TS239,0.0563144538836455,0.1904733081134036,False,topology_only
TS128,R1149,contact,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS235_4,TS235,0.0382510436755594,0.2085367183214897,False,topology_only
TS128,R1149,invariant_ridge,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS238_2,TS238,casp15_R1149TS416_1,TS416,0.0509773856329529,0.1958103763640962,False,topology_only
TS128,R1149,invariant_gbr,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS081_1,TS081,casp15_R1149TS239_4,TS239,0.0563144538836455,0.1904733081134036,False,topology_only
TS128,R1149,invariant_rf,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS248_5,TS248,casp15_R1149TS081_1,TS081,0.0406487739827209,0.2061389880143282,False,topology_only
TS128,R1149,invariant_pairwise,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS125_2,TS125,casp15_R1149TS239_1,TS239,0.0601275358960257,0.1866602261010234,False,topology_only
TS128,R1149,invariant_ensemble,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS081_1,TS081,casp15_R1149TS110_4,TS110,0.0733759296231111,0.173411832373938,False,topology_only
TS128,R1156,hybrid,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS177_1,TS177,casp15_R1156TS238_4,TS238,0.0333248825864672,0.23050568997503268,False,topology_only
TS128,R1156,compact,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS177_1,TS177,casp15_R1156TS235_5,TS235,0.0404463493129894,0.22338422324851048,False,topology_only
TS128,R1156,low_clash,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS029_1,TS029,casp15_R1156TS239_1,TS239,0.0533013756564594,0.2105291969050405,False,topology_only
TS128,R1156,contact,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS177_1,TS177,casp15_R1156TS238_4,TS238,0.0333248825864672,0.23050568997503268,False,topology_only
TS128,R1156,invariant_ridge,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS238_2,TS238,casp15_R1156TS229_5,TS229,0.0327987902726222,0.2310317822888777,False,topology_only
TS128,R1156,invariant_gbr,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS235_2,TS235,casp15_R1156TS128_5,TS128,0.2638305725614999,0.0,True,topology_only
TS128,R1156,invariant_rf,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS248_3,TS248,casp15_R1156TS147_2,TS147,0.0420362011809593,0.2217943713805406,False,topology_only
TS128,R1156,invariant_pairwise,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS119_5,TS119,casp15_R1156TS054_2,TS054,0.0577848115373869,0.20604576102411298,False,topology_only
TS128,R1156,invariant_ensemble,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS235_2,TS235,casp15_R1156TS248_3,TS248,0.0414085060609729,0.22242206650052698,False,topology_only
TS232,R1107,hybrid,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS054_4,TS054,0.1191397753415253,0.1985130833032568,False,topology_only
TS232,R1107,compact,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS125_1,TS125,0.120924050831857,0.1967288078129251,False,topology_only
TS232,R1107,low_clash,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS029_1,TS029,casp15_R1107TS287_4,TS287,0.1603577049038492,0.1572951537409329,False,topology_only
TS232,R1107,contact,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS054_4,TS054,0.1191397753415253,0.1985130833032568,False,topology_only
TS232,R1107,invariant_ridge,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS131_3,TS131,casp15_R1107TS385_4,TS385,0.0236123738567568,0.2940404847880253,False,topology_only
TS232,R1107,invariant_gbr,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS076_2,TS076,casp15_R1107TS232_2,TS232,0.2774254519771812,0.040227406667600885,False,topology_only
TS232,R1107,invariant_rf,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS076_2,TS076,casp15_R1107TS076_2,TS076,0.0190979969846009,0.2985548616601812,False,topology_only
TS232,R1107,invariant_pairwise,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS119_2,TS119,casp15_R1107TS119_2,TS119,0.0198875455265009,0.2977653131182812,False,topology_only
TS232,R1107,invariant_ensemble,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS076_2,TS076,casp15_R1107TS232_2,TS232,0.2774254519771812,0.040227406667600885,False,topology_only
TS232,R1108,hybrid,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,topology_only
TS232,R1108,compact,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,topology_only
TS232,R1108,low_clash,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS029_1,TS029,casp15_R1108TS287_4,TS287,0.198204634662693,0.1280374976306855,False,topology_only
TS232,R1108,contact,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,topology_only
TS232,R1108,invariant_ridge,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS131_4,TS131,casp15_R1108TS229_5,TS229,0.108500736342917,0.2177413959504615,False,topology_only
TS232,R1108,invariant_gbr,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS163_1,TS163,casp15_R1108TS416_1,TS416,0.2514771608017921,0.0747649714915864,False,topology_only
TS232,R1108,invariant_rf,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS131_4,TS131,casp15_R1108TS287_2,TS287,0.2034954556288999,0.12274667666447861,False,topology_only
TS232,R1108,invariant_pairwise,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS285_2,TS285,casp15_R1108TS229_5,TS229,0.108500736342917,0.2177413959504615,False,topology_only
TS232,R1108,invariant_ensemble,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS163_1,TS163,casp15_R1108TS125_2,TS125,0.1590307620811757,0.1672113702122028,False,topology_only
TS232,R1117,hybrid,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS238_2,TS238,0.099779745658967,0.26802828852516924,False,topology_only
TS232,R1117,compact,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS235_1,TS235,0.1033781773707882,0.264429856813348,False,topology_only
TS232,R1117,low_clash,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS029_1,TS029,casp15_R1117TS287_2,TS287,0.3261707138156676,0.04163732036846862,False,topology_only
TS232,R1117,contact,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS238_2,TS238,0.099779745658967,0.26802828852516924,False,topology_only
TS232,R1117,invariant_ridge,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS097_1,TS097,casp15_R1117TS185_2,TS185,0.095361724062843,0.2724463101212932,False,topology_only
TS232,R1117,invariant_gbr,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS054_4,TS054,casp15_R1117TS163_1,TS163,0.1223174520271714,0.24549058215696481,False,topology_only
TS232,R1117,invariant_rf,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS046_5,TS046,casp15_R1117TS046_5,TS046,0.0938131795467769,0.2739948546373593,False,topology_only
TS232,R1117,invariant_pairwise,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS054_5,TS054,casp15_R1117TS185_1,TS185,0.096220526482324,0.2715875077018122,False,topology_only
TS232,R1117,invariant_ensemble,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS054_4,TS054,casp15_R1117TS128_5,TS128,0.1234289632248588,0.2443790709592774,False,topology_only
TS232,R1126,hybrid,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS470_5,TS470,0.0342285133130794,0.3351032397779319,False,topology_only
TS232,R1126,compact,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS470_5,TS470,0.0342285133130794,0.3351032397779319,False,topology_only
TS232,R1126,low_clash,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS029_1,TS029,casp15_R1126TS287_2,TS287,0.2112664927068006,0.1580652603842107,False,topology_only
TS232,R1126,contact,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS238_1,TS238,0.0467002928571716,0.3226314602338397,False,topology_only
TS232,R1126,invariant_ridge,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS131_4,TS131,casp15_R1126TS131_4,TS131,0.0034438644322594,0.3658878886587519,False,topology_only
